ProductId,ReviewCount,Title,Category
B008O3G25W,166,"Petsafe Lickety Stik Low-Calorie Liquid Dog Treat, Bacon Bacon 1.69 Fl Oz (Pack of 1)","Pet Supplies > Dogs > Treats > Cookies, Biscuits & Snacks"
B005CUU23S,166,N/A,N/A
B005GYULZY,166,N/A,N/A
B002QGK2V8,165,"Kahlua Coffee Original, Keurig Single Serve K-Cup Pods, Light Roast Coffee, 48 Count",Grocery & Gourmet Food > Beverages > Coffee > Single-Serve Capsules & Pods
B0083QJU72,165,"Coombs Family Farms Maple Syrup, Organic, Grade A, Dark Color, Robust Taste, 32 Fl Oz","Grocery & Gourmet Food > Pantry Staples > Cooking & Baking > Baking Syrups, Sugars & Sweeteners > Maple Syrup"
B000FI2VHM,165,AeroGarden 0002-00Z Cherry Tomato Seed Kit,"Garden & Outdoor > Patio, Lawn & Garden > Gardening & Lawn Care > Greenhouses & Plant Germination Equipment > Germination Kits"
B002TSA91Q,165,"Dove Men+Care Body Wash, Extra Fresh, 18 Fl Oz(Pack of 3) Rosemary 18 Fl Oz (Pack of 3)",Beauty & Personal Care > Skin Care > Body > Cleansers > Body Washes
B00271OPVU,165,"Coombs Family Farms Maple Syrup, Organic, Grade A, Dark Color, Robust Taste, 32-Ounce Jug Retail","Grocery & Gourmet Food > Pantry Staples > Cooking & Baking > Baking Syrups, Sugars & Sweeteners > Maple Syrup"
B002TSA91G,165,"Dove Men+Care Body and Face Wash, Deep Clean 18 oz, Pack of 3 Fresh 18 Fl Oz (Pack of 3)",Beauty & Personal Care > Skin Care > Face > Cleansers > Washes
B000FI61OQ,165,AeroGarden Gourmet Herb Seed Kit (6-7-Pod),"Garden & Outdoor > Patio, Lawn & Garden > Gardening & Lawn Care > Greenhouses & Plant Germination Equipment > Germination Kits"
B006J4MAIQ,164,"Nature's Path Love Crunch Premium Organic Granola, Carrot Cake, 11.5-Ounce (Pack of 6)",Grocery & Gourmet Food > Breakfast Cereal > Granola
B006J4MAUE,164,"Nature's Path Organic Love Crunch Premium Granola, Aloha Blend, 11.5 Ounce (Pack of 6)",Grocery & Gourmet Food > Breakfast Cereal > Granola
B0009ETA76,163,N/A,N/A
B0009ETA6W,163,"Nature's Way Fenugreek Seed, Traditional Lactation/Breastfeeding Support*, Non-GMO Project Verified, Vegan, 180 Capsules (Packaging May Vary) 180 Count (Pack of 1)",N/A
B002DLXXHG,162,"Wild Ride Beef Jerky Cowboy Strips, Pepper, 1.8-Ounce Bags (Pack of 6) Pepper 1.8 Ounce (Pack of 6)",Grocery & Gourmet Food > Snacks & Sweets > Snack Foods > Meat Snacks > Jerky
B007PE7ANY,162,"KIND Bars, Dark Chocolate Nuts and Sea Salt, Healthy Snacks, Gluten Free, Low Sugar, 6g Protein, 12 Count Dark Chocolate Nuts & Sea Salt 1.4 Ounce (Pack of 12)",Garden & Outdoor > Grocery & Gourmet Food > Snacks & Sweets > Snack Foods > Bars > Nut Bars
B004JRXZKM,160,"Miracle Noodle Fettuccine Shirataki Noodles - Plant Based Konjac Noodles Fettucine, Keto Fettuccine, Vegan, Gluten-Free, Low Carb Pasta, Low Calorie Pasta, Non-GMO, Soy Free, Paleo - 7 Oz, 6-Pack",Grocery & Gourmet Food > Pantry Staples > Pasta & Noodles > Noodles > Shirataki
B000ILILM0,159,"Pamela's Products Gluten Free Simplebites Mini Cookies, Ginger Snapz, 7 Ounce (Pack of 6)",Grocery & Gourmet Food > Breads & Bakery > Cookies > Chocolate
B007TJGY5K,159,N/A,N/A
B000FFLHSY,159,"Navitas Organics Goji Berries, 16 oz. Bag, 15 Servings — Organic, Non-GMO, Sun-Dried, Sulfite-Free 1 Pound (Pack of 1)",Grocery & Gourmet Food > Produce > Dried Fruits & Vegetables > Dried Fruits > Dried Berries
B007OXJK3Y,159,N/A,N/A
B001D0GVAO,159,N/A,N/A
B000ILILLQ,159,"Pamela's Products Gluten Free Simplebites Mini Cookies, Chocolate Chip, 7 Ounce (Pack of 6)",Grocery & Gourmet Food > Breads & Bakery > Cookies > Chocolate
B006N3I0N2,159,N/A,N/A
B006N3HYYS,159,"Coffee People Black Tiger Dark Roast, 24-Count K-Cup Portion Pack for Keurig Brewers 24 Count",Grocery & Gourmet Food > Beverages > Coffee > Single-Serve Capsules & Pods
B001EO77FW,159,N/A,N/A
B008FHUFAU,159,N/A,N/A
B00139TT72,159,N/A,N/A
B0033HPPIO,159,"Donut House Collection Chocolate Glazed Donut, Single-Serve Keurig K-Cup Pods, Flavored Light Roast Coffee, 24 Count Chocolate Glazed 24 Count (Pack of 1)",Grocery & Gourmet Food > Beverages > Coffee > Single-Serve Capsules & Pods
B001AIQP8M,159,"Pamela's Products Gluten Free Simplebites Mini Cookies, Extreme Chocolate, 7 Ounce (Pack of 6)",Grocery & Gourmet Food > Breads & Bakery > Cookies > Chocolate
B00139ZPKM,159,N/A,N/A
B000VK33C6,159,"Newman'S Own Adult Dog Food Formula, 7-Pound Bag Chicken 112 Fl Oz (Pack of 1)",Pet Supplies > Dogs > Food > Dry
B001EO77FC,159,N/A,N/A
B007TJGY4Q,159,"Coffee People Coffee Black Tiger Blend, K-Cup Portion Pack for Keurig Brewers, 24 count (Pack of 4)",Grocery & Gourmet Food > Beverages > Coffee > Single-Serve Capsules & Pods
B000WFUL3E,158,N/A,N/A
B005PXZ6JM,158,N/A,N/A
B00008CQVA,158,"Wellness Complete Health Grain-Free Wet Canned Cat Food, Natural Ingredients, Made with Real Meat, All Breeds, Smooth Pate (Turkey & Salmon, 12.5-Ounce Can, Pack of 12) Turkey 12.5 Ounce (Pack of 12)",Pet Supplies > Cats > Food > Wet > Canned
B000WFPJIG,158,"Wellness Complete Health Grain-Free Wet Canned Cat Food, Natural Ingredients, Made with Real Meat, All Breeds, Smooth Pate (Chicken & Herring, 12.5-Ounce Can, Pack of 12)",Pet Supplies > Cats > Food > Wet > Canned
B000WFRQQ4,158,"Wellness Complete Health Grain-Free Wet Canned Cat Food, Natural Ingredients, Made with Real Meat, All Breeds, Smooth Pate (Chicken & Lobster, 12.5-Ounce Can, Pack of 12) Chicken & Lobster 12.5 Ounce (Pack of 12)",Pet Supplies > Cats > Food > Wet > Canned
B000WFORH0,158,"Wellness Complete Health Grain Free Canned Cat Food, Chicken Pate, 12.5 Ounces (Pack of 12) Chicken 12.5 Ounce (Pack of 12)",Pet Supplies > Cats > Food > Wet > Canned
B000WFU8O6,158,"Wellness Natural Grain Free Wet Canned Cat Food, Salmon & Trout Pate, 5.5-Ounce Can (Pack Of 24) 1 Count (Pack of 24)",Pet Supplies > Cats > Food > Wet > Canned
B000WFN0VO,158,"Wellness Complete Health Grain-Free Wet Canned Cat Food, Natural Ingredients, Made with Real Meat, All Breeds, Smooth Pate (Turkey Dinner, 5.5-Ounce Can, Pack of 24) Pate Turkey 5.5 Ounce (Pack of 24)",Pet Supplies > Cats > Food > Wet > Canned
B000WFKWDI,158,"Wellness Complete Health Grain Free Canned Cat Food, Chicken Pate, 5.5 Ounces (Pack of 24) Chicken 5.5 Ounce (Pack of 24)",Pet Supplies > Cats > Food > Wet > Canned
B0043WOANY,158,PB2 Powdered Peanut Butter (With Chocolate) 6.5 oz Chocolate 1 Count (Pack of 1),Grocery & Gourmet Food > Pantry Staples > Nut & Seed Butters > Peanut Butter
B000WFKI82,158,"Wellness Complete Health Grain-Free Chicken Entrée Wet Kitten Food - Natural Ingredients with Real Chicken, Brain Development DHA, Essential Fatty Acids and Eye Health Taurine, 3 oz cans (Pack of 24) Chicken 3 Ounce (Pack of 24)",Pet Supplies > Cats > Food > Wet > Canned
B008CTBK7S,158,"PB2 - Chocolate Peanut Butter, 85% less fat calories, 184g /6.5 Ounce (Pack of 4)",Grocery & Gourmet Food > Pantry Staples > Nut & Seed Butters > Peanut Butter
B008BY7O9W,158,"Bell Plantation PB2 with Premium Chocolate, 0.85-Ounce (Pack of 72) 0.85 Ounce (Pack of 72)",Grocery & Gourmet Food > Pantry Staples > Cooking & Baking
B000WFEN74,158,"Wellness Canned Cat Food, Sardine Shrimp And Crab Recipe, 24-Pack Of 5-1/2-Ounce Cans",Pet Supplies > Cats > Food > Wet > Canned
B002AQ0OS0,158,"Timothy's World Coffee, Rainforest Espresso K-Cup Portion Pack for Keurig K-Cup Brewers (Pack of 50)",Grocery & Gourmet Food > Beverages > Coffee > Single-Serve Capsules & Pods
B000084EZ4,158,"Wellness Complete Health Grain-Free Wet Canned Cat Food, Natural Ingredients, Made with Real Meat, All Breeds, Smooth Pate (Beef & Chicken, 12.5-Ounce Can, Pack of 12) Beef 12.5 Ounce (Pack of 12)",Pet Supplies > Cats > Food > Wet > Canned
B005DFL4PM,158,"Bell Plantation PB2 with Premium Chocolate, 16-Ounce 16 Ounce (Pack of 1)",Grocery & Gourmet Food > Pantry Staples > Nut & Seed Butters > Peanut Butter
B0030VJ8YU,157,"Happy Baby Organics Hearty Meals Stage 3 Baby Food, Harvest Vegetable & Chicken, 4 Ounce (Pack of 16)",Grocery & Gourmet Food > Baby Products > Feeding > Baby Foods > Meals
B0030VJ97Q,157,N/A,N/A
B0030VBRIU,157,"Happy Baby Organics Hearty Meals Stage 3 Baby Food, Root Vegetables & Turkey with Quinoa, 4 Ounce (Pack of 16) Root Vegetable & Turkey",Grocery & Gourmet Food > Baby Products > Feeding > Baby Foods > Meals
B000WB1YSE,157,Kirkland Ito En Matcha Blend Japanese Green Tea-100 ct 1.5g tea bags 100 Count (Pack of 1),Grocery & Gourmet Food > Beverages > Tea > Green > Matcha
B001OHX1ZY,157,"Nutiva Organic Cold-Pressed Raw Hemp Seed Protein Powder, Peak Protein, 3 Pound, USDA Organic, Non-GMO, Whole 30 Approved, Vegan, Gluten-Free & Keto, Plant Protein with Essential Amino Acids 3 Pound (Pack of 1)",Grocery & Gourmet Food > Health & Household > Diet & Sports Nutrition > Sports Nutrition > Protein > Plant > Hemp
B001JU81ZG,157,"Nutiva Organic Cold-Pressed Raw Hemp Seed Protein Powder, Peak Protein, 16 Oz, USDA Organic, Non-GMO, Whole 30 Approved, Vegan, Gluten-Free & Keto, Plant Protein with Essential Amino Acids 15 Servings (Pack of 1)",Grocery & Gourmet Food > Health & Household > Diet & Sports Nutrition > Sports Nutrition > Protein > Plant > Hemp
B0030VJ9K8,157,"Happy Baby Organics Hearty Meals Stage 3 Baby Food, Vegetables & Beef Medley with Quinoa, 4 Ounce (Pack of 16) Vegetable & Beef Medley",N/A
B003G52BN0,155,"Green Mountain Coffee Roasters Island Coconut, Single-Serve Keurig K-Cup Pod, Flavored Light Roast Coffee, 24 Count (Pack of 1)",Grocery & Gourmet Food > Beverages > Coffee > Single-Serve Capsules & Pods
B008YA1NWC,155,N/A,N/A
B0008IT4OM,154,Chocmod Truffettes de France Natural Truffles 2.2 lbs Cocoa 2.2 Pound (Pack of 1),Grocery & Gourmet Food > Snacks & Sweets > Chocolate Candy
B002OL2MWM,153,"Vinturi Deluxe Essential Pourer and Decanter Tower Stand Easily and Conveniently Aerates Bottle or Glass and Enhances Flavors with Smoother Finish, Red Wine Set, Black",Home & Kitchen > Kitchen & Dining > Dining & Entertaining
B0030VJ8PE,151,"Happy Baby Organics Stage 2 Baby Food, Spinach Mango and Pear, 4 Ounce (Pack of 16)",Grocery & Gourmet Food > Baby Products > Feeding > Baby Foods > Meals
B0030VJ8E0,151,"Happy Baby Organics Simple Combos Stage 2 Baby Food, Bananas Beets & Blueberries, 4 Ounce (Pack of 16) Banana Beet Blueberry Pack of 16",Grocery & Gourmet Food > Baby Products > Feeding > Baby Foods > Meals
B0030VBQOK,151,N/A,N/A
B0030VBRCG,151,"Happy Baby Organic Stage 2 Baby Food, Simple Combos, Broccoli, Pears & Peas, 4 Ounce (Pack of 16), 64 Ounce Broccoli, Pears & Peas Pack of 16",Grocery & Gourmet Food > Baby Products > Feeding > Baby Foods > Meals
B0030VJ818,151,N/A,N/A
B008I1XPKA,151,"Brooklyn Beans Coffee Pods, Assorted Gourmet Variety Pack - Compatible with Keurig 2.0 K Cup Brewers, 40 Count, A Mix of Gourmet Flavors Assorted Variety Pack 40 Count (Pack of 1)",Grocery & Gourmet Food > Beverages > Coffee > Single-Serve Capsules & Pods
B000IHNCQO,150,"Just the Cheese Mini Round Snacks, Wisconsin Cheddar, 0.5-Ounce Bags (Pack of 16)",Grocery & Gourmet Food > Snacks & Sweets > Snack Foods > Crackers
B001P05K8Q,150,N/A,N/A
B000IHJEDE,150,"Just the Cheese Mini Round Snacks, Jalapeno Cheese, 0.5-Ounce Bags (Pack of 16)",Grocery & Gourmet Food > Snacks & Sweets > Snack Foods > Crackers
B000EML7DS,150,"Just the Cheese Mini Round Snacks, Classic White Cheddar, 0.5-Ounce Bags (Pack of 16)",Grocery & Gourmet Food > Snacks & Sweets > Snack Foods > Crackers
B0039LVLS2,149,"Gourmet Basics Smart Fries Classic Sea Salt, 3-Ounce Bags (Pack of 12)",Grocery & Gourmet Food > Snacks & Sweets > Snack Foods > Chips & Crisps > Potato
B001OCKIBY,149,N/A,N/A
B003A199AI,149,"Gourmet Basics Smart Fries Vintage Cheddar, 3-Ounce Bags (Pack of 12)",Grocery & Gourmet Food > Snacks & Sweets > Snack Foods > Chips & Crisps > Potato
B0039ZOZ86,149,"Gourmet Basics Smart Fries Honey Bbq, 3-Ounce Bags (Pack of 12)",Grocery & Gourmet Food > Snacks & Sweets > Snack Foods > Chips & Crisps > Potato
B003AZ2ECY,149,"Gourmet Basics Smart Fries 4-Flavor Variety Pack, 1-Ounce Bags (Pack of 24)",Grocery & Gourmet Food > Snacks & Sweets > Snack Foods > Chips & Crisps > Potato
B003BJZMSM,149,"Gourmet Basics Smart Fries 6-flavor Variety Pak, 3-Ounce Bags (Pack of 12)",Grocery & Gourmet Food > Snacks & Sweets > Snack Foods > Chips & Crisps > Potato
B0032BXUJM,148,"Emeril's Big Easy Bold Coffee, 108-Count K-Cup for Keurig Brewers 1 Count (Pack of 108)",Grocery & Gourmet Food > Beverages > Coffee > Single-Serve Capsules & Pods
B00866AM2G,148,Vita Coco - Pure Coconut Water (500ml x 12) - Naturally Hydrating - Packed With Electrolytes - Gluten Free - Full Of Vitamin C & Potassium,"Grocery & Gourmet Food > Beverages > Bottled Beverages, Water & Drink Mixes > Juices > Coconut Water"
B0045IO37Y,148,"Keurig Emeril's Big Easy Bold K-Cups, 18 Ct.",Grocery & Gourmet Food > Beverages > Coffee > Single-Serve Capsules & Pods
B000EVG8FQ,147,"Glutino Sans Gluten Free Pretzel Twists, Snack-Packs, 2.6-Ounce Bags (Pack of 20) Pretzel Twists 2.6 Ounce (Pack of 20)",Grocery & Gourmet Food > Breads & Bakery > Breads > Pretzels
B000EVG8HY,147,"Glutino Gluten Free Pretzel Twists, 14.1-Ounce Bags (Pack of 12) Pretzel Twists 14.1 Ounce (Pack of 12)",N/A
B001CWSKFC,147,"Glutino Gluten Free Pretzel Twists, 8-Ounce Bags (Pack of 12) Pretzel Twists 8 Ounce (Pack of 12)",Grocery & Gourmet Food > Breads & Bakery > Breads > Pretzels
B000EVIDWW,147,"Glutino Gluten Free Pretzel Sticks, 14.1-Ounce Bags (Pack of 12) Pretzel Sticks 14.1 Ounce (Pack of 12)",Grocery & Gourmet Food > Snacks & Sweets > Snack Foods > Pretzels
B007TGDXMU,147,"San Francisco Bay Compostable Coffee Pods - Breakfast Blend (80 Ct) K Cup Compatible including Keurig 2.0, Medium Roast Breakfast Blend 80 Count (Pack of 1)",Grocery & Gourmet Food > Beverages > Coffee > Single-Serve Capsules & Pods
B001CWX7EG,147,"Glutino Gluten Free Pretzel Sticks, 8 oz Bags (Pack of 12)",Grocery & Gourmet Food > Breads & Bakery > Breads > Pretzels
B001CWV4RS,147,"Glutino Gluten-free Pretzel Sesame Rings, 8 Ounce Bags (Pack of 12)",Grocery & Gourmet Food > Snacks & Sweets > Snack Foods > Pretzels
B001NXHY8Y,146,"Happy Baby Organics Superfood Puffs, Banana & Pumpkin, Packaging may vary, 2.1 Oz, Pack of 6",Grocery & Gourmet Food > Baby Products > Feeding > Baby Foods > Snack Foods
B001NXM3GM,146,"Happy Baby Organics Superfood Puffs, Apple & Broccoli, 2.1 Ounce (Pack of 6) packaging may vary",Grocery & Gourmet Food > Baby Products > Feeding > Baby Foods > Snack Foods
B0040K41MY,146,"Nature's Path Crunchy Vanilla Sunrise, 10.6-Ounce Boxes (Pack of 3) 10.6 Ounce (Pack of 3)",Grocery & Gourmet Food > Breakfast Cereal > Cold Cereal
B001NXM3I0,146,"Happy Baby Organics Superfood Puffs, Kale & Spinach, 2.1 Ounce (Pack of 6) packaging may vary",Grocery & Gourmet Food > Baby Products > Feeding > Baby Foods > Snack Foods
B00014JYNO,144,"Power Crunch Protein Energy Bar, Cookies & Cream 12 ea","Health, Household & Baby Care > Health & Household > Diet & Sports Nutrition > Nutrition Bars & Drinks > Nutrition Bars > Protein Bars"
B001181NBA,144,"Power Crunch Protein Wafer Bars, High Protein Snacks with Delicious Taste, Peanut Butter Crème, 1.4 Ounce (12 Count) 12 Count (Pack of 1)","Health, Household & Baby Care > Health & Household > Diet & Sports Nutrition > Nutrition Bars & Drinks > Nutrition Bars > Protein Bars"
B000FRSSFC,144,"Power Crunch Protein Energy Bar, Cookies & Cream 12 ea","Health, Household & Baby Care > Health & Household > Diet & Sports Nutrition > Nutrition Bars & Drinks > Nutrition Bars > Protein Bars"
B000FNB3AI,144,"Nanaâ€™s No Wheat Chocolate Chip Cookies - No Eggs, Dairy or Wheat - 3.2 Oz Packages - Pack of 12 Vegan Cookies Chocolate Chip, No Wheat 3.2 Ounce (Pack of 12)",Grocery & Gourmet Food > Breads & Bakery > Cookies > Chocolate Chip
B000FNH1C2,144,Nana’s Peanut Butter Cookies - No Eggs or Dairy - 3.2 Oz Packages - Pack of 12 Vegan Cookies Peanut Butter 3.2 Ounce (Pack of 12),Grocery & Gourmet Food > Breads & Bakery > Cookies > Biscotti
B000FNEX8C,144,"Nana's No Gluten Lemon Cookies, 3.2-Ounce Packages (Pack of 12) Lemon, No Gluten 3.2 Ounce (Pack of 12)",Grocery & Gourmet Food > Breads & Bakery > Cookies > Fruit
B001GL6GBE,144,BNRG Power Crunch Peanut Butter Fudge 12-1.4 oz Protein Energy Bars,"Health, Household & Baby Care > Grocery & Gourmet Food > Snacks & Sweets > Snack Foods > Bars > High Protein"
B000UVBYRM,144,[INVALID ITEM],Grocery & Gourmet Food > Snacks & Sweets > Snack Foods > Bars > High Protein
B001OCBT3U,144,N/A,N/A
B004OVWQDA,143,"Taste Nirvana Real Premium 16.2 Ounce Cans, Coconut Water, 194.4 Fl Oz, (Pack of 12)","Grocery & Gourmet Food > Beverages > Bottled Beverages, Water & Drink Mixes > Juices > Coconut Water"
B002HFPW6I,143,"Mrs. May's Trio Bar Variety Pack, 1.2-Ounce bars (Pack of 20)",Grocery & Gourmet Food > Snacks & Sweets > Breakfast & Cereal Bars
B0002ARQYQ,143,"Our Pets Buster Food Cube Interactive Dog Toys Colors Will Vary, Multicolor, Mini",Pet Supplies > Dogs > Feeding & Watering Supplies > Bowls & Dishes > Slow Feeders
B003A23HZK,143,"Our Pets Buster Food Cube Interactive Dog Toy, Large (Colors Vary), Multicolor (2130010780) Large (Pack of 1)",Pet Supplies > Dogs > Feeding & Watering Supplies > Bowls & Dishes > Slow Feeders
B000F6SNPS,143,"Good Earth Herbal Tea, Sweet & Spicy, Caffeine Free, Packaging May Vary, 18 Count, Pack of 6 Caffeine Free Herbal Black Tea 18 Count (Pack of 6)",Grocery & Gourmet Food > Beverages > Tea > Green
B0012C2GFM,142,"Nutiva USDA Organic Cold-Pressed Hemp Seed Plant Protein Powder, 16 Ounce, Fiber Plus with Essential Amino Acids, Non-GMO, Whole 30 Approved, Vegan & Keto 1 Pound (Pack of 1)",Grocery & Gourmet Food > Health & Household > Diet & Sports Nutrition > Sports Nutrition > Protein > Plant > Hemp
B0006Z7NOK,142,"Bragg Organic Unfiltered Apple Cider Vinegar, Raw, 16 Ounce - 1 Pack","Health, Household & Baby Care > Grocery & Gourmet Food > Pantry Staples > Cooking & Baking > Cooking Oils, Vinegars & Sprays > Vinegars > Apple Cider"
B000FL08B0,142,"Wholesome Organic Raw Blue Agave Nectar, Syrup, Low Glycemic Sweetener, Non GMO, 23.5 oz (Pack of 6)","Grocery & Gourmet Food > Pantry Staples > Cooking & Baking > Baking Syrups, Sugars & Sweeteners > Agave Nectar & Syrup"
B003JA5KBW,139,N/A,N/A
B000DZDJ0K,139,"Pamela's Gluten Free Baking and Pancake Mix, Waffles, Cake & Cookies Too, Kosher, 1.5-Pound Bag (Pack of 6) Baking & Pancake 24 Ounce (Pack of 6)",Grocery & Gourmet Food > Pantry Staples > Cooking & Baking > Baking Mixes > Pancakes & Waffles
B000ESLJ6C,139,"Pero Instant Natural Beverage, 7-Ounce Canisters (Pack of 6) 7 Ounce (Pack of 6)",Grocery & Gourmet Food > Beverages > Coffee Substitutes
B0045Z6K50,138,"Green Mountain Coffee Newman's Special Blend, Medium Roast, K-Cup Portion Pack for Keurig K-Cup Brewers, 24-Count (Packaging may vary) Medium Roast, K-Cup Portion 24 Count (Pack of 1)",Grocery & Gourmet Food > Beverages > Coffee > Single-Serve Capsules & Pods
B007L3NVKU,138,N/A,N/A
B005HUVI0E,138,N/A,N/A
B001EQ4OWO,137,"BioBag Compostable Pet Waste Bags, Standard Size, 50 Count (187105-4) (Pack of 4) 50 Count (Pack of 4)",Pet Supplies > Dogs > Litter & Housebreaking > Pooper Scoopers & Bags > Bags
B0029NVJ4M,137,N/A,N/A
B000GAT6MM,137,N/A,N/A
B0029O10P4,137,Temptations Classic Cat Treats - Tempting Tuna - 3 Oz - 12 Pk Frustration-Free Packaging,Pet Supplies > Cats > Treats > Snacks
B0029NTQ1K,137,"Whiskas Temptations Tasty Chicken Flavour Treats For Cats, 3-Ounce Pouches (Pack Of 12)",Pet Supplies > Cats > Treats > Snacks > Crunchy Treats
B001KQAR24,137,"Nutiva Hempseeds, Shelled, Pouch 8.00 OZ",Grocery & Gourmet Food > Pantry Staples > Cooking & Baking > Nuts & Seeds > Hemp Seeds
B005P0NLJ2,137,"Nutiva Organic Hempseed, Raw Shelled, 12 Ounce",Grocery & Gourmet Food > Pantry Staples > Cooking & Baking > Nuts & Seeds > Hemp Seeds
B000SATIE6,137,"Davidson's Organics, South African Rooibos, Loose Leaf Tea, 16-Ounce Bag (Packaging May Vary)",Grocery & Gourmet Food > Beverages > Tea > Green
B0012C7VLG,137,"Nutiva Organic Raw Shelled Hemp Seed, 3 Pound, USDA Organic, Non-GMO, Non-BPA, Whole 30 Approved, Vegan, Gluten-Free & Keto, 10g Protein and 12g Omegas per Serving for Salads, Smoothies & More Hempseed 3 Pound (Pack of 1)","Health, Household & Baby Care > Grocery & Gourmet Food > Pantry Staples > Cooking & Baking > Nuts & Seeds > Hemp Seeds"
B0029NVJNI,137,Whiskas Temptations Dentabites Cat Treats (12 Pack),Pet Supplies > Cats > Treats > Snacks
B0029NVJX8,137,Case Of 12 - Whiskas Essential Temptations - Indoor Salmon - 2.1 Oz Standard Packaging,Pet Supplies > Cats > Health Supplies > Dental Care
B005GIF5VU,137,"Whiskas Temptations Blissful Catnip, 3-Ounce (Pack Of 12)",Pet Supplies > Dogs > Treats > Rawhide
B005GIF5WY,137,"Whiskas Temptations Mixups, Backyard Cookout, 3-Ounce (Pack Of 12)","Pet Supplies > Dogs > Treats > Cookies, Biscuits & Snacks"
B000CRHQN0,137,"think! Protein Bars, High Protein Snacks, Gluten Free, Kosher Friendly, Chunky Peanut Butter, Nutrition Bars, 2.1 Oz per Bar, 10 Count (Packaging May Vary) Chunky Peanut Butter 10 Count (Pack of 1)",Garden & Outdoor > Health & Household > Diet & Sports Nutrition > Nutrition Bars & Drinks > Nutrition Bars > Protein Bars
B005GIF5UQ,137,"TEMPTATIONS MIXUPS Crunchy and Soft Cat Treats SURFERS' DELIGHT Flavor, (12) 3 oz. Pouches 3 Ounce (Pack of 12)",Pet Supplies > Cats > Treats > Snacks > Crunchy Treats
B002AQP5MK,135,"Betty Crocker Gluten Free Chocolate Brownie Mix, 16 oz (Pack of 6) CHOC 16 Ounce (Pack of 6)",Grocery & Gourmet Food > Pantry Staples > Cooking & Baking > Baking Mixes > Brownies
B0041LHND6,135,"Nylabone Power Chew Classic Bone Chew Toy for Dogs, Durable Dog Toys for Aggressive Chewers, Original Flavor, Small/Regular - Up to 25 Ibs. (1 Count) Original Small/Regular (1 Count)",Pet Supplies > Dogs > Toys > Chew Toys
B001D0676C,134,"Bob's Red Mill Pizza Crust Mix, 16-ounces (Pack of4)",Grocery & Gourmet Food > Pantry Staples > Cooking & Baking > Baking Mixes > Pizza Crust
B000CPZSC8,133,OliveNation Premium Madagascar Vanilla Beans - 1/2 lb (50-60 beans) by OliveNation,"Grocery & Gourmet Food > Pantry Staples > Herbs, Spices & Seasonings > Single Herbs & Spices > Vanilla Beans"
B001PQTYN2,132,Dave's Ghost Pepper Naga Jolokia Hot Sauce 5oz Pepper Jolokia 5 Ounce (Pack of 1),"Grocery & Gourmet Food > Pantry Staples > Sauces, Gravies & Marinades > Hot Sauce"
B001E5E3JY,132,"SweetLeaf Stevia Clear Sweet Drops - Natural Stevia Liquid Sweetener, Pure Stevia Drops, No Bitter Aftertaste, Liquid Sugar Alternative, Zero Calorie, Keto, Non-GMO Stevia, 4 Fl Oz (Pack of 2) Sweetener 4 Fl Oz (Pack of 2)","Grocery & Gourmet Food > Pantry Staples > Cooking & Baking > Baking Syrups, Sugars & Sweeteners > Sugar Substitutes > Stevia"
B000E8WIAS,132,"SweetLeaf Sweet Drops Liquid Stevia Sweetener, Vanilla Creme, 2 Fl Ounce Vanilla Crème","Grocery & Gourmet Food > Pantry Staples > Cooking & Baking > Baking Syrups, Sugars & Sweeteners > Sugar Substitutes > Stevia"
B003KRHDMI,132,"Nifty K Cup Holder – Compatible with K-Cups, Coffee Pod Carousel | 35 K Cup Holder, Spins 360-Degrees, Lazy Susan Platform, Modern Chrome Design, Home or Office Kitchen Counter Organizer 35 K Cup Holder | Chrome",Home & Kitchen > Kitchen & Dining > Storage & Organization > Food Storage > Coffee Pod Holders
B000CQ01NS,131,"Annie’s Cheddar Gluten Free Mac and Cheese Dinner with Rice Pasta, Kids Macaroni and Cheese Dinner, 6 OZ (Pack of 12) Rice Pasta & Cheddar","Grocery & Gourmet Food > Pantry Staples > Canned, Jarred & Packaged Foods > Packaged Meals & Side Dishes > Macaroni & Cheese"
B0081XIAUK,131,"Outward Hound Kyjen 2452 Ball-In-Ball Dog Toy Interactive Puzzle Rubber Tennis Ball Dog Toy, Large, Red",Pet Supplies > Dogs > Toys > Balls
B0081XIASW,131,"Outward Hound Kyjen 2404 Tennis Slider Treat Toy Dog Toy Scent Puzzle Training Toy, Large, Green",Pet Supplies > Dogs > Toys > Squeak Toys
B006N3I69A,131,"Grove Square Coffee, Dark Roast, Single Serve Coffee Cup for Keurig K-Cup Brewers 24-Count (Instant Coffee)",Grocery & Gourmet Food > Beverages > Coffee
B0081XIA1E,131,"Outward Hound Kyjen 2403 Mystery Tree Treat Toy Dog Toys Scent Puzzle Training Toy, Large, Green",Pet Supplies > Dogs > Toys > Squeak Toys
B0081XIAOQ,131,"Outward Hound Kyjen 2451 Cagey Cube Dog Toy 2-Piece Dog Puzzle Training Toys, Large, Red",Pet Supplies > Dogs > Toys > Squeak Toys
B004R8J8E0,130,"Shake N Bake Pork Pouch, 2.25-Ounce (Pack of12)",Grocery & Gourmet Food > Pantry Staples > Cooking & Baking > Breadcrumbs & Seasoned Coatings > Seasoned Coatings
